Instance,Income
152977,60780
152978,55515
152979,89926
152980,26109
152981,87854
152982,138173
152983,27688
152984,10224
152985,116984
152986,24364
152987,6588
152988,45684
152989,115118
152990,90721
152991,36197
152992,48958
152993,464082
152994,66925
152995,89451
152996,136182
152997,19166
152998,163698
152999,35829
153000,207244
153001,43627
153002,64355
153003,54675
153004,17491
153005,54281
153006,308003
153007,44572
153008,139058
153009,23618
153010,92521
153011,57782
153012,143379
153013,40049
153014,142863
153015,130792
153016,56951
153017,19370
153018,63751
153019,133436
153020,40733
153021,237631
153022,148965
153023,8598
153024,18004
153025,50849
153026,44982
153027,324265
153028,47342
153029,59401
153030,31597
153031,59120
153032,87839
153033,105647
153034,26707
153035,381888
153036,107139
153037,14393
153038,59313
153039,17236
153040,63011
153041,406583
153042,24232
153043,28671
153044,35621
153045,41454
153046,116760
153047,67214
153048,21566
153049,99438
153050,42997
153051,167098
153052,37575
153053,118169
153054,68362
153055,24386
153056,46509
153057,29127
153058,147065
153059,154565
153060,185633
153061,25257
153062,23046
153063,409032
153064,235741
153065,826732
153066,61698
153067,79658
153068,46303
153069,132581
153070,72715
153071,416670
153072,105592
153073,57406
153074,16746
153075,30176
153076,119783
153077,25579
153078,22364
153079,121812
153080,33098
153081,12059
153082,79041
153083,28694
153084,18781
153085,470637
153086,36556
153087,63813
153088,66821
153089,69459
153090,44662
153091,231291
153092,99084
153093,21315
153094,59892
153095,198214
153096,128766
153097,56853
153098,40498
153099,33483
153100,532324
153101,139850
153102,157009
153103,117633
153104,37179
153105,211013
153106,62508
153107,122650
153108,59375
153109,74128
153110,245273
153111,29744
153112,49312
153113,208748
153114,46601
153115,26695
153116,63676
153117,62360
153118,131928
153119,19398
153120,182018
153121,50262
153122,89227
153123,76333
153124,25150
153125,44883
153126,68315
153127,24761
153128,111477
153129,140065
153130,514706
153131,75205
153132,186257
153133,48417
153134,53432
153135,227666
153136,34124
153137,124476
153138,109180
153139,23744
153140,1275560
153141,28314
153142,588631
153143,84111
153144,23751
153145,120000
153146,46070
153147,31569
153148,104721
153149,91800
153150,46410
153151,279913
153152,228689
153153,71918
153154,21239
153155,99514
153156,143042
153157,65423
153158,117211
153159,43146
153160,11536
153161,3546
153162,30817
153163,42330
153164,62657
153165,82845
153166,150939
153167,33493
153168,143910
153169,41882
153170,17275
153171,471876
153172,26357
153173,37229
153174,72990
153175,123711
153176,189382
153177,65351
153178,54317
153179,20471
153180,5128
153181,48326
153182,236863
153183,177942
153184,57399
153185,289859
153186,8955
153187,83086
153188,89043
153189,19569
153190,61914
153191,99084
153192,243907
153193,22934
153194,49355
153195,45159
153196,100600
153197,137164
153198,35890
153199,23582
153200,93760
153201,99798
153202,84551
153203,48311
153204,109082
153205,36377
153206,67776
153207,12154
153208,114039
153209,110204
153210,51492
153211,49357
153212,85442
153213,174861
153214,23278
153215,100002
153216,19435
153217,321214
153218,84897
153219,26062
153220,88115
153221,165470
153222,30930
153223,23982
153224,21996
153225,21711
153226,31458
153227,93327
153228,181805
153229,126871
153230,58189
153231,24749
153232,132732
153233,91707
153234,17124
153235,41881
153236,296908
153237,13701
153238,59883
153239,38300
153240,10666
153241,59788
153242,321418
153243,199056
153244,17021
153245,98344
153246,90742
153247,454256
153248,134167
153249,12035
153250,110198
153251,668060
153252,136777
153253,78331
153254,148764
153255,75311
153256,100091
153257,155774
153258,33028
153259,36228
153260,151129
153261,28226
153262,54469
153263,333792
153264,35221
153265,234225
153266,82143
153267,350614
153268,171986
153269,165557
153270,97929
153271,27436
153272,30921
153273,64013
153274,52675
153275,291666
153276,114823
153277,506946
153278,66132
153279,179824
153280,113587
153281,122733
153282,87642
153283,24120
153284,38602
153285,107839
153286,368686
153287,25072
153288,23335
153289,108771
153290,218686
153291,113028
153292,306670
153293,13067
153294,28722
153295,32542
153296,62793
153297,7746
153298,63460
153299,15945
153300,21715
153301,32733
153302,25859
153303,179249
153304,34341
153305,63295
153306,33278
153307,369135
153308,29521
153309,20557
153310,12433
153311,14376
153312,175266
153313,291792
153314,51998
153315,98808
153316,80631
153317,344239
153318,38695
153319,43540
153320,412111
153321,22369
153322,45505
153323,72614
153324,24954
153325,178624
153326,180625
153327,220727
153328,59233
153329,138218
153330,136606
153331,173286
153332,461811
153333,82559
153334,115240
153335,71690
153336,33042
153337,22245
153338,103518
153339,49556
153340,32335
153341,77270
153342,45197
153343,260263
153344,121463
153345,52686
153346,117116
153347,105098
153348,51873
153349,91320
153350,125104
153351,294175
153352,23390
153353,58366
153354,22827
153355,227952
153356,64038
153357,149789
153358,15426
153359,32473
153360,102339
153361,292967
153362,64759
153363,60729
153364,19360
153365,405549
153366,38499
153367,103691
153368,95872
153369,88377
153370,697238
153371,7555
153372,28064
153373,33856
153374,54229
153375,19567
153376,133366
153377,137624
153378,58721
153379,27809
153380,214713
153381,85433
153382,50160
153383,263217
153384,19704
153385,179540
153386,36141
153387,884155
153388,58517
153389,255984
153390,43777
153391,51074
153392,318606
153393,545975
153394,57878
153395,13567
153396,158240
153397,16337
153398,152914
153399,86199
153400,43205
153401,27832
153402,243956
153403,144466
153404,18806
153405,77470
153406,60517
153407,302941
153408,34955
153409,139293
153410,13483
153411,357388
153412,61966
153413,88134
153414,23321
153415,67199
153416,783380
153417,20972
153418,51544
153419,226595
153420,61353
153421,80745
153422,22541
153423,31031
153424,54972
153425,65928
153426,144607
153427,108974
153428,11308
153429,65307
153430,133287
153431,19313
153432,57967
153433,194775
153434,240380
153435,52198
153436,397203
153437,76224
153438,26994
153439,660166
153440,114392
153441,55182
153442,56912
153443,59953
153444,34313
153445,112512
153446,38800
153447,36417
153448,279121
153449,127584
153450,308479
153451,83150
153452,111476
153453,265956
153454,195521
153455,37145
153456,144633
153457,14190
153458,377686
153459,34128
153460,43792
153461,73431
153462,66004
153463,5444
153464,130554
153465,56166
153466,63040
153467,154565
153468,41546
153469,246669
153470,41822
153471,9952
153472,89557
153473,355933
153474,43582
153475,246749
153476,43310
153477,392426
153478,28394
153479,357622
153480,38773
153481,26848
153482,20665
153483,87654
153484,47548
153485,9783
153486,22437
153487,20447
153488,53374
153489,52755
153490,77098
153491,18307
153492,39358
153493,65812
153494,58154
153495,48570
153496,26699
153497,50493
153498,116798
153499,28134
153500,67299
153501,23913
153502,63912
153503,53874
153504,96733
153505,121569
153506,335068
153507,185158
153508,154760
153509,32877
153510,23335
153511,226234
153512,44167
153513,343126
153514,334657
153515,11247
153516,97031
153517,18771
153518,172010
153519,358604
153520,43770
153521,45002
153522,34277
153523,57642
153524,59840
153525,122337
153526,40298
153527,54197
153528,216728
153529,25643
153530,53796
153531,156512
153532,32616
153533,82479
153534,19525
153535,180940
153536,498294
153537,82230
153538,311266
153539,41510
153540,43734
153541,56953
153542,18535
153543,35709
153544,32363
153545,36094
153546,69033
153547,97470
153548,37569
153549,12950
153550,51433
153551,186278
153552,123924
153553,20570
153554,439089
153555,56333
153556,110857
153557,16832
153558,98588
153559,161996
153560,30562
153561,97978
153562,26908
153563,29359
153564,747564
153565,235219
153566,125627
153567,257375
153568,29341
153569,26320
153570,516867
153571,88902
153572,365530
153573,26934
153574,101043
153575,102402
153576,111095
153577,73896
153578,379464
153579,29603
153580,10297
153581,35687
153582,173152
153583,55266
153584,42677
153585,16364
153586,47678
153587,4079
153588,70646
153589,41252
153590,85124
153591,40625
153592,26015
153593,32709
153594,19810
153595,57132
153596,6499
153597,58978
153598,49272
153599,62203
153600,68440
153601,35122
153602,48192
153603,208320
153604,249083
153605,220136
153606,37221
153607,77484
153608,332866
153609,154963
153610,22874
153611,48458
153612,236580
153613,97426
153614,181563
153615,28962
153616,66778
153617,13617
153618,431738
153619,221303
153620,170354
153621,17200
153622,67297
153623,34074
153624,45267
153625,38925
153626,97506
153627,468602
153628,21157
153629,186978
153630,231769
153631,157363
153632,79101
153633,30667
153634,8040
153635,128045
153636,190835
153637,79143
153638,22811
153639,197284
153640,509552
153641,74101
153642,12332
153643,18431
153644,9713
153645,146534
153646,102980
153647,150456
153648,44460
153649,5104
153650,173422
153651,24832
153652,52521
153653,18693
153654,50936
153655,15704
153656,50718
153657,10268
153658,247190
153659,95767
153660,32837
153661,14049
153662,15540
153663,61701
153664,359642
153665,21807
153666,10743
153667,166839
153668,23178
153669,127283
153670,64308
153671,284212
153672,93301
153673,30435
153674,154838
153675,185415
153676,110666
153677,164119
153678,59738
153679,23465
153680,109867
153681,91648
153682,45952
153683,34316
153684,49653
153685,54496
153686,145018
153687,460783
153688,19480
153689,36315
153690,49699
153691,192522
153692,17323
153693,10097
153694,107731
153695,76388
153696,165849
153697,8526
153698,16224
153699,143932
153700,67390
153701,119123
153702,289925
153703,293023
153704,52463
153705,39101
153706,274811
153707,59582
153708,170376
153709,71047
153710,44625
153711,14712
153712,11693
153713,115791
153714,56238
153715,6004
153716,396000
153717,359009
153718,80231
153719,57809
153720,73901
153721,98539
153722,23198
153723,102316
153724,45672
153725,339623
153726,61237
153727,43063
153728,54085
153729,294305
153730,26798
153731,100059
153732,69294
153733,30312
153734,53261
153735,35024
153736,70939
153737,23958
153738,19723
153739,106357
153740,392534
153741,17040
153742,205792
153743,317563
153744,210988
153745,266377
153746,70911
153747,93888
153748,41982
153749,158690
153750,80380
153751,395887
153752,27155
153753,99983
153754,684485
153755,35271
153756,79257
153757,221210
153758,89736
153759,302268
153760,139363
153761,80754
153762,39841
153763,30747
153764,76159
153765,46681
153766,15889
153767,88779
153768,79194
153769,48674
153770,173279
153771,241895
153772,65204
153773,58641
153774,272563
153775,231758
153776,54353
153777,186338
153778,86097
153779,375926
153780,93574
153781,36019
153782,81208
153783,29886
153784,35395
153785,30017
153786,75993
153787,84204
153788,60466
153789,283863
153790,23499
153791,30132
153792,27675
153793,92631
153794,20531
153795,169270
153796,177836
153797,62080
153798,6232
153799,59154
153800,118163
153801,57427
153802,26858
153803,27607
153804,167872
153805,377335
153806,331553
153807,136060
153808,20307
153809,51458
153810,39542
153811,34793
153812,75919
153813,179118
153814,18847
153815,52421
153816,51574
153817,17962
153818,53722
153819,29698
153820,96283
153821,96995
153822,20001
153823,54589
153824,16171
153825,131061
153826,140011
153827,94930
153828,54774
153829,38403
153830,38024
153831,61613
153832,263905
153833,37910
153834,31048
153835,39767
153836,12230
153837,49456
153838,297311
153839,32096
153840,161014
153841,71653
153842,46314
153843,31167
153844,427015
153845,29801
153846,84167
153847,99378
153848,81880
153849,24179
153850,41719
153851,27021
153852,14426
153853,249305
153854,189938
153855,215233
153856,180393
153857,147896
153858,78533
153859,28829
153860,22973
153861,164494
153862,33497
153863,334038
153864,57445
153865,31765
153866,39644
153867,116395
153868,70015
153869,126751
153870,229997
153871,43038
153872,34488
153873,219765
153874,149066
153875,58109
153876,59943
153877,47316
153878,63528
153879,32699
153880,114578
153881,90340
153882,20700
153883,107018
153884,20685
153885,70494
153886,28147
153887,29516
153888,63210
153889,44795
153890,119077
153891,574457
153892,315323
153893,25064
153894,64567
153895,32092
153896,49027
153897,170038
153898,90870
153899,87697
153900,42464
153901,17690
153902,83578
153903,52434
153904,32797
153905,138279
153906,45148
153907,13251
153908,20814
153909,175931
153910,26393
153911,9800
153912,184908
153913,29301
153914,63041
153915,70178
153916,68716
153917,79675
153918,8183
153919,512807
153920,303278
153921,59628
153922,6641
153923,52048
153924,87380
153925,183518
153926,100049
153927,62931
153928,41635
153929,42518
153930,18906
153931,109954
153932,16448
153933,124057
153934,295096
153935,104861
153936,48381
153937,28501
153938,49479
153939,32488
153940,547809
153941,50243
153942,51082
153943,26114
153944,175863
153945,32947
153946,54803
153947,81526
153948,113340
153949,43165
153950,61255
153951,56256
153952,85915
153953,121339
153954,88612
153955,321439
153956,125727
153957,30525
153958,56323
153959,42783
153960,111728
153961,336110
153962,122408
153963,16511
153964,87510
153965,21143
153966,31233
153967,120503
153968,277189
153969,89682
153970,205437
153971,85769
153972,21422
153973,112087
153974,14160
153975,66906
153976,207921
153977,103638
153978,128074
153979,126596
153980,32464
153981,81675
153982,133736
153983,240765
153984,157468
153985,76923
153986,19257
153987,73507
153988,918888
153989,29707
153990,38838
153991,174642
153992,261468
153993,65928
153994,77665
153995,241744
153996,10377
153997,26951
153998,117781
153999,21287
154000,237099
154001,41287
154002,133259
154003,28598
154004,45413
154005,26448
154006,58380
154007,33276
154008,75696
154009,34806
154010,95225
154011,9834
154012,31226
154013,132489
154014,10544
154015,69959
154016,117362
154017,62585
154018,377409
154019,161419
154020,143174
